424 [3] / Zeitpunkt in s	424 [3] / Winkelbeschleunigung Y, MCS in rad/s²	
0.0	0.0	
0.005035257801639547	0.0	
0.01003525780163954	0.0	
0.01503525780163951	0.0	
0.02003525780163948	0.0	
0.02503525780163945	0.0	
0.03003525780163942	0.0	
0.03503525780163952	0.0	
0.04003525780163966	0.0	
0.045035257801639805	0.0	
0.05003525780163995	0.0	
0.05503525780164009	0.0	
0.060035257801640235	0.0	
0.06503525780164038	0.0	
0.07003525780164052	0.0	
0.07503525780164066	0.0	
0.08003525780164081	0.0	
0.08503525780164095	0.0	
0.0900352578016411	0.0	
0.09503525780164124	0.0	
0.10003525780164138	0.0	
0.10499411448302659	-0.00300776320015373	
0.10999411448302673	-0.0030172100556961085	
0.11499411448302688	-0.003032989523365845	
0.11999411448302702	-0.003055093644475761	
0.12499411448302716	-0.0030835112350502975	
0.1299941144830266	-0.003118227856053981	
0.13499411448302606	-0.0031592257751502355	
0.1399941144830255	-0.0032064839200358	
0.14499411448302496	-0.0032599778234064817	
0.1499941144830244	-0.0033196795596208495	
0.15499411448302386	-0.0033855576731396373	
0.1599941144830233	-0.003457577098830133	
0.16499411448302276	-0.0035356990742368747	
0.1699941144830222	-0.003619881043932367	
0.17499411448302166	-0.0037100765560745793	
0.1799941144830211	-0.0038062351513115226	
0.18499411448302056	-0.003908302244187353	
0.18999411448302	-0.004016218997219349	
0.19499411448301945	-0.004129922187830565	
0.1999941144830189	-0.004249344068339313	
0.20495297116440353	-0.0012394496636481405	
0.20995297116440298	-0.0012372382840620492	
0.21495297116440243	-0.0012350303153942717	
0.21995297116440188	-0.0012328257515624717	
0.22495297116440133	-0.001230624586493662	
0.22995297116440078	-0.0012284268141241911	
0.23495297116440023	-0.0012262324283997328	
0.23995297116439968	-0.0012240414232752488	
0.24495297116439912	-0.0012218537927149902	
0.24995297116439857	-0.0012196695306924802	
0.254952971164398	-0.0012174886311904919	
0.2599529711643975	-0.0012153110882010371	
0.2649529711643969	-0.001213136895725343	
0.26995297116439637	-0.001210966047773843	
0.2749529711643958	-0.0012087985383661577	
0.27995297116439527	-0.001206634361531075	
0.2849529711643947	-0.0012044735113065398	
0.28995297116439417	-0.0012023159817396362	
0.2949529711643936	-0.001200161766886568	
0.29995297116439307	-0.0011980108608126505	
0.3049529711643925	-0.001195863257592278	
0.30995297116439197	-0.0011937189513089215	
0.3149529711643914	-0.0011915779360551144	
0.31995297116439086	-0.0011894402059324227	
0.3249529711643903	-0.0011873057550514455	
0.32995297116438976	-0.0011851745775317893	
0.3349529711643892	-0.0011830466675020507	
0.33995297116438866	-0.0011809220190998038	
0.3449529711643881	-0.001178800626471585	
0.34995297116438756	-0.0011766824837728756	
0.354952971164387	-0.001174567585168084	
0.35995297116438646	-0.0011724559248305387	
0.3649529711643859	-0.0011703474969424615	
0.36995297116438536	-0.001168242295694948	
0.3749529711643848	-0.0011661403152879663	
0.37995297116438426	-0.0011640415499303354	
0.3849529711643837	-0.0011619459938397058	
0.38995297116438316	-0.0011598536412425456	
0.3949529711643826	-0.0011577644863741262	
0.39995297116438205	-0.0011556785234785082	
0.4049529711643815	-0.0011535957468085229	
0.40995297116438095	-0.0011515161506257506	
0.4149529711643804	-0.0011494397292005191	
0.41995297116437985	-0.0011473664768118764	
0.4249529711643793	-0.0011452963877475822	
0.42995297116437875	-0.0011432294563040897	
0.4349529711643782	-0.0011411656767865215	
0.43995297116437765	-0.0011391050435086679	
0.4449529711643771	-0.0011370475507929626	
0.44995297116437655	-0.0011349931929704724	
0.454952971164376	-0.0011329419643808798	
0.45995297116437545	-0.0011308938593724664	
0.4649529711643749	-0.0011288488723020977	
0.46995297116437434	-0.0011268069975352102	
0.4749529711643738	-0.001124768229445792	
0.47995297116437324	-0.0011227325624163702	
0.4849529711643727	-0.0011206999908379956	
0.48995297116437214	-0.0011186705091102251	
0.4949529711643716	-0.0011166441116411152	
0.49995297116437104	-0.0011146207928471907	
