x;y;u;v;column;row
0.5172;0.0526;0.5334;0.0603;15;1
0.5517;0.0526;0.5710;0.0602;16;1
0.5862;0.0526;0.6086;0.0601;17;1
0.6207;0.0526;0.6459;0.0598;18;1
0.6552;0.0526;0.6831;0.0595;19;1
0.6897;0.0526;0.7199;0.0591;20;1
0.7241;0.0526;0.7564;0.0586;21;1
0.7586;0.0526;0.7924;0.0581;22;1
0.7931;0.0526;0.8280;0.0575;23;1
0.8276;0.0526;0.8630;0.0568;24;1
0.8621;0.0526;0.8975;0.0561;25;1
0.8966;0.0526;0.9314;0.0554;26;1
0.9310;0.0526;0.9646;0.0546;27;1
0.9655;0.0526;0.9972;0.0538;28;1
1.0000;0.0526;1.0291;0.0530;29;1
0.0000;0.1053;0.0000;0.1058;0;2
0.0345;0.1053;0.0319;0.1075;1;2
0.0690;0.1053;0.0645;0.1092;2;2
0.1034;0.1053;0.0977;0.1108;3;2
0.1379;0.1053;0.1316;0.1123;4;2
0.1724;0.1053;0.1661;0.1137;5;2
0.2069;0.1053;0.2011;0.1150;6;2
0.2414;0.1053;0.2367;0.1162;7;2
0.2759;0.1053;0.2727;0.1173;8;2
0.3103;0.1053;0.3092;0.1182;9;2
0.3448;0.1053;0.3460;0.1190;10;2
0.3793;0.1053;0.3832;0.1196;11;2
0.4138;0.1053;0.4205;0.1201;12;2
0.4483;0.1053;0.4581;0.1204;13;2
0.4828;0.1053;0.4957;0.1206;14;2
0.5172;0.1053;0.5334;0.1206;15;2
0.5517;0.1053;0.5710;0.1204;16;2
0.5862;0.1053;0.6086;0.1201;17;2
0.6207;0.1053;0.6459;0.1196;18;2
0.6552;0.1053;0.6831;0.1190;19;2
0.6897;0.1053;0.7199;0.1182;20;2
0.7241;0.1053;0.7564;0.1173;21;2
0.7586;0.1053;0.7924;0.1162;22;2
0.7931;0.1053;0.8280;0.1150;23;2
0.8276;0.1053;0.8630;0.1137;24;2
0.8621;0.1053;0.8975;0.1123;25;2
0.8966;0.1053;0.9314;0.1108;26;2
0.9310;0.1053;0.9646;0.1092;27;2
0.9655;0.1053;0.9972;0.1076;28;2
1.0000;0.1053;1.0291;0.1059;29;2
0.0000;0.1579;0.0000;0.1587;0;3
0.0345;0.1579;0.0319;0.1613;1;3
0.0690;0.1579;0.0645;0.1638;2;3
0.1034;0.1579;0.0977;0.1662;3;3
0.1379;0.1579;0.1316;0.1684;4;3
0.1724;0.1579;0.1661;0.1706;5;3
0.2069;0.1579;0.2011;0.1725;6;3
0.2414;0.1579;0.2367;0.1743;7;3
0.2759;0.1579;0.2727;0.1759;8;3
0.3103;0.1579;0.3092;0.1773;9;3
0.3448;0.1579;0.3460;0.1785;10;3
0.3793;0.1579;0.3832;0.1794;11;3
0.4138;0.1579;0.4205;0.1801;12;3
0.4483;0.1579;0.4581;0.1806;13;3
0.4828;0.1579;0.4957;0.1809;14;3
0.5172;0.1579;0.5334;0.1809;15;3
0.5517;0.1579;0.5710;0.1806;16;3
0.5862;0.1579;0.6086;0.1802;17;3
0.6207;0.1579;0.6459;0.1794;18;3
0.6552;0.1579;0.6831;0.1785;19;3
0.6897;0.1579;0.7199;0.1773;20;3
0.7241;0.1579;0.7564;0.1759;21;3
0.7586;0.1579;0.7924;0.1743;22;3
0.7931;0.1579;0.8280;0.1725;23;3
0.8276;0.1579;0.8630;0.1705;24;3
0.8621;0.1579;0.8975;0.1684;25;3
0.8966;0.1579;0.9314;0.1662;26;3
0.9310;0.1579;0.9646;0.1638;27;3
0.9655;0.1579;0.9972;0.1613;28;3
1.0000;0.1579;1.0291;0.1589;29;3
0.0000;0.2105;0.0000;0.2117;0;4
0.0345;0.2105;0.0319;0.2151;1;4
0.0690;0.2105;0.0645;0.2184;2;4
0.1034;0.2105;0.0977;0.2216;3;4
0.1379;0.2105;0.1316;0.2246;4;4
0.1724;0.2105;0.1661;0.2274;5;4
0.2069;0.2105;0.2011;0.2300;6;4
0.2414;0.2105;0.2367;0.2324;7;4
0.2759;0.2105;0.2727;0.2345;8;4
0.3103;0.2105;0.3092;0.2364;9;4
0.3448;0.2105;0.3460;0.2380;10;4
0.3793;0.2105;0.3832;0.2392;11;4
0.4138;0.2105;0.4205;0.2402;12;4
0.4483;0.2105;0.4581;0.2408;13;4
0.4828;0.2105;0.4957;0.2412;14;4
0.5172;0.2105;0.5334;0.2412;15;4
0.5517;0.2105;0.5710;0.2409;16;4
0.5862;0.2105;0.6086;0.2402;17;4
0.6207;0.2105;0.6459;0.2392;18;4
0.6552;0.2105;0.6831;0.2380;19;4
0.6897;0.2105;0.7199;0.2364;20;4
0.7241;0.2105;0.7564;0.2345;21;4
0.7586;0.2105;0.7924;0.2324;22;4
0.7931;0.2105;0.8280;0.2300;23;4
0.8276;0.2105;0.8630;0.2274;24;4
0.8621;0.2105;0.8975;0.2246;25;4
0.8966;0.2105;0.9314;0.2215;26;4
0.9310;0.2105;0.9646;0.2184;27;4
0.9655;0.2105;0.9972;0.2151;28;4
1.0000;0.2105;1.0291;0.2118;29;4
0.0000;0.2632;0.0000;0.2646;0;5
0.0345;0.2632;0.0319;0.2688;1;5
0.0690;0.2632;0.0645;0.2730;2;5
0.1034;0.2632;0.0977;0.2770;3;5
0.1379;0.2632;0.1316;0.2807;4;5
0.1724;0.2632;0.1661;0.2843;5;5
0.2069;0.2632;0.2011;0.2875;6;5
0.2414;0.2632;0.2367;0.2905;7;5
0.2759;0.2632;0.2727;0.2932;8;5
0.3103;0.2632;0.3092;0.2955;9;5
0.3448;0.2632;0.3460;0.2974;10;5
0.3793;0.2632;0.3832;0.2990;11;5
0.4138;0.2632;0.4205;0.3002;12;5
0.4483;0.2632;0.4581;0.3011;13;5
0.4828;0.2632;0.4957;0.3015;14;5
0.5172;0.2632;0.5334;0.3015;15;5
0.5517;0.2632;0.5710;0.3011;16;5
0.5862;0.2632;0.6086;0.3003;17;5
0.6207;0.2632;0.6459;0.2991;18;5
0.6552;0.2632;0.6831;0.2975;19;5
0.6897;0.2632;0.7199;0.2955;20;5
0.7241;0.2632;0.7564;0.2932;21;5
0.7586;0.2632;0.7924;0.2905;22;5
0.7931;0.2632;0.8280;0.2875;23;5
0.8276;0.2632;0.8630;0.2842;24;5
0.8621;0.2632;0.8975;0.2807;25;5
0.8966;0.2632;0.9314;0.2769;26;5
0.9310;0.2632;0.9646;0.2730;27;5
0.9655;0.2632;0.9972;0.2689;28;5
1.0000;0.2632;1.0291;0.2647;29;5
0.0000;0.3158;0.0000;0.3175;0;6
0.0345;0.3158;0.0319;0.3226;1;6
0.0690;0.3158;0.0645;0.3276;2;6
0.1034;0.3158;0.0977;0.3323;3;6
0.1379;0.3158;0.1316;0.3369;4;6
0.1724;0.3158;0.1661;0.3411;5;6
0.2069;0.3158;0.2011;0.3450;6;6
0.2414;0.3158;0.2367;0.3486;7;6
0.2759;0.3158;0.2727;0.3518;8;6
0.3103;0.3158;0.3092;0.3546;9;6
0.3448;0.3158;0.3460;0.3569;10;6
0.3793;0.3158;0.3832;0.3588;11;6
0.4138;0.3158;0.4205;0.3603;12;6
0.4483;0.3158;0.4581;0.3613;13;6
0.4828;0.3158;0.4957;0.3618;14;6
0.5172;0.3158;0.5334;0.3618;15;6
0.5517;0.3158;0.5710;0.3613;16;6
0.5862;0.3158;0.6086;0.3603;17;6
0.6207;0.3158;0.6459;0.3589;18;6
0.6552;0.3158;0.6831;0.3570;19;6
0.6897;0.3158;0.7199;0.3546;20;6
0.7241;0.3158;0.7564;0.3518;21;6
0.7586;0.3158;0.7924;0.3486;22;6
0.7931;0.3158;0.8280;0.3450;23;6
0.8276;0.3158;0.8630;0.3411;24;6
0.8621;0.3158;0.8975;0.3368;25;6
0.8966;0.3158;0.9314;0.3323;26;6
0.9310;0.3158;0.9646;0.3276;27;6
0.9655;0.3158;0.9972;0.3227;28;6
1.0000;0.3158;1.0291;0.3176;29;6
0.0000;0.3684;0.0000;0.3704;0;7
0.0345;0.3684;0.0319;0.3764;1;7
0.0690;0.3684;0.0645;0.3822;2;7
0.1034;0.3684;0.0977;0.3877;3;7
0.1379;0.3684;0.1316;0.3930;4;7
0.1724;0.3684;0.1661;0.3980;5;7
0.2069;0.3684;0.2011;0.4025;6;7
0.2414;0.3684;0.2367;0.4067;7;7
0.2759;0.3684;0.2727;0.4104;8;7
0.3103;0.3684;0.3092;0.4137;9;7
0.3448;0.3684;0.3460;0.4164;10;7
0.3793;0.3684;0.3832;0.4187;11;7
0.4138;0.3684;0.4205;0.4203;12;7
0.4483;0.3684;0.4581;0.4215;13;7
0.4828;0.3684;0.4957;0.4220;14;7
0.5172;0.3684;0.5334;0.4221;15;7
0.5517;0.3684;0.5710;0.4215;16;7
0.5862;0.3684;0.6086;0.4204;17;7
0.6207;0.3684;0.6459;0.4187;18;7
0.6552;0.3684;0.6831;0.4164;19;7
0.6897;0.3684;0.7199;0.4137;20;7
0.7241;0.3684;0.7564;0.4104;21;7
0.7586;0.3684;0.7924;0.4067;22;7
0.7931;0.3684;0.8280;0.4025;23;7
0.8276;0.3684;0.8630;0.3979;24;7
0.8621;0.3684;0.8975;0.3930;25;7
0.8966;0.3684;0.9314;0.3877;26;7
0.9310;0.3684;0.9646;0.3822;27;7
0.9655;0.3684;0.9972;0.3764;28;7
1.0000;0.3684;1.0291;0.3705;29;7
0.0000;0.4211;0.0000;0.4233;0;8
0.0345;0.4211;0.0319;0.4301;1;8
0.0690;0.4211;0.0645;0.4368;2;8
0.1034;0.4211;0.0977;0.4431;3;8
0.1379;0.4211;0.1316;0.4491;4;8
0.1724;0.4211;0.1661;0.4548;5;8
0.2069;0.4211;0.2011;0.4600;6;8
0.2414;0.4211;0.2367;0.4648;7;8
0.2759;0.4211;0.2727;0.4691;8;8
0.3103;0.4211;0.3092;0.4728;9;8
0.3448;0.4211;0.3460;0.4759;10;8
0.3793;0.4211;0.3832;0.4785;11;8
0.4138;0.4211;0.4205;0.4804;12;8
0.4483;0.4211;0.4581;0.4817;13;8
0.4828;0.4211;0.4957;0.4823;14;8
0.5172;0.4211;0.5334;0.4823;15;8
0.5517;0.4211;0.5710;0.4817;16;8
0.5862;0.4211;0.6086;0.4804;17;8
0.6207;0.4211;0.6459;0.4785;18;8
0.6552;0.4211;0.6831;0.4759;19;8
0.6897;0.4211;0.7199;0.4728;20;8
0.7241;0.4211;0.7564;0.4691;21;8
0.7586;0.4211;0.7924;0.4648;22;8
0.7931;0.4211;0.8280;0.4600;23;8
0.8276;0.4211;0.8630;0.4548;24;8
0.8621;0.4211;0.8975;0.4491;25;8
0.8966;0.4211;0.9314;0.4431;26;8
0.9310;0.4211;0.9646;0.4368;27;8
0.9655;0.4211;0.9972;0.4302;28;8
1.0000;0.4211;1.0291;0.4235;29;8
0.0000;0.4737;0.0000;0.4762;0;9
0.0345;0.4737;0.0319;0.4839;1;9
0.0690;0.4737;0.0645;0.4914;2;9
0.1034;0.4737;0.0977;0.4985;3;9
0.1379;0.4737;0.1316;0.5053;4;9
0.1724;0.4737;0.1661;0.5117;5;9
0.2069;0.4737;0.2011;0.5175;6;9
0.2414;0.4737;0.2367;0.5229;7;9
0.2759;0.4737;0.2727;0.5277;8;9
0.3103;0.4737;0.3092;0.5319;9;9
0.3448;0.4737;0.3460;0.5354;10;9
0.3793;0.4737;0.3832;0.5383;11;9
0.4138;0.4737;0.4205;0.5404;12;9
0.4483;0.4737;0.4581;0.5419;13;9
0.4828;0.4737;0.4957;0.5426;14;9
0.5172;0.4737;0.5334;0.5426;15;9
0.5517;0.4737;0.5710;0.5419;16;9
0.5862;0.4737;0.6086;0.5405;17;9
0.6207;0.4737;0.6459;0.5383;18;9
0.6552;0.4737;0.6831;0.5354;19;9
0.6897;0.4737;0.7199;0.5319;20;9
0.7241;0.4737;0.7564;0.5277;21;9
0.7586;0.4737;0.7924;0.5229;22;9
0.7931;0.4737;0.8280;0.5175;23;9
0.8276;0.4737;0.8630;0.5116;24;9
0.8621;0.4737;0.8975;0.5053;25;9
0.8966;0.4737;0.9314;0.4985;26;9
0.9310;0.4737;0.9646;0.4914;27;9
0.9655;0.4737;0.9972;0.4840;28;9
1.0000;0.4737;1.0291;0.4764;29;9
0.0000;0.5263;0.0000;0.5292;0;10
0.0345;0.5263;0.0319;0.5377;1;10
0.0690;0.5263;0.0645;0.5459;2;10
0.1034;0.5263;0.0977;0.5539;3;10
0.1379;0.5263;0.1316;0.5614;4;10
0.1724;0.5263;0.1661;0.5685;5;10
0.2069;0.5263;0.2011;0.5750;6;10
0.2414;0.5263;0.2367;0.5810;7;10
0.2759;0.5263;0.2727;0.5863;8;10
0.3103;0.5263;0.3092;0.5910;9;10
0.3448;0.5263;0.3460;0.5949;10;10
0.3793;0.5263;0.3832;0.5981;11;10
0.4138;0.5263;0.4205;0.6005;12;10
0.4483;0.5263;0.4581;0.6021;13;10
0.4828;0.5263;0.4957;0.6029;14;10
0.5172;0.5263;0.5334;0.6029;15;10
0.5517;0.5263;0.5710;0.6021;16;10
0.5862;0.5263;0.6086;0.6005;17;10
0.6207;0.5263;0.6459;0.5981;18;10
0.6552;0.5263;0.6831;0.5949;19;10
0.6897;0.5263;0.7199;0.5910;20;10
0.7241;0.5263;0.7564;0.5863;21;10
0.7586;0.5263;0.7924;0.5810;22;10
0.7931;0.5263;0.8280;0.5750;23;10
0.8276;0.5263;0.8630;0.5685;24;10
0.8621;0.5263;0.8975;0.5614;25;10
0.8966;0.5263;0.9314;0.5539;26;10
0.9310;0.5263;0.9646;0.5460;27;10
0.9655;0.5263;0.9972;0.5378;28;10
1.0000;0.5263;1.0291;0.5293;29;10
0.0000;0.5789;0.0000;0.5821;0;11
0.0345;0.5789;0.0319;0.5914;1;11
0.0690;0.5789;0.0645;0.6005;2;11
0.1034;0.5789;0.0977;0.6093;3;11
0.1379;0.5789;0.1316;0.6176;4;11
0.1724;0.5789;0.1661;0.6253;5;11
0.2069;0.5789;0.2011;0.6325;6;11
0.2414;0.5789;0.2367;0.6391;7;11
0.2759;0.5789;0.2727;0.6450;8;11
0.3103;0.5789;0.3092;0.6501;9;11
0.3448;0.5789;0.3460;0.6544;10;11
0.3793;0.5789;0.3832;0.6579;11;11
0.4138;0.5789;0.4205;0.6605;12;11
0.4483;0.5789;0.4581;0.6623;13;11
0.4828;0.5789;0.4957;0.6632;14;11
0.5172;0.5789;0.5334;0.6632;15;11
0.5517;0.5789;0.5710;0.6623;16;11
0.5862;0.5789;0.6086;0.6606;17;11
0.6207;0.5789;0.6459;0.6579;18;11
0.6552;0.5789;0.6831;0.6544;19;11
0.6897;0.5789;0.7199;0.6501;20;11
0.7241;0.5789;0.7564;0.6450;21;11
0.7586;0.5789;0.7924;0.6391;22;11
0.7931;0.5789;0.8280;0.6325;23;11
0.8276;0.5789;0.8630;0.6253;24;11
0.8621;0.5789;0.8975;0.6176;25;11
0.8966;0.5789;0.9314;0.6093;26;11
0.9310;0.5789;0.9646;0.6006;27;11
0.9655;0.5789;0.9972;0.5915;28;11
1.0000;0.5789;1.0291;0.5822;29;11
0.0000;0.6316;0.0000;0.6350;0;12
0.0345;0.6316;0.0319;0.6452;1;12
0.0690;0.6316;0.0645;0.6551;2;12
0.1034;0.6316;0.0977;0.6647;3;12
0.1379;0.6316;0.1316;0.6737;4;12
0.1724;0.6316;0.1661;0.6822;5;12
0.2069;0.6316;0.2011;0.6901;6;12
0.2414;0.6316;0.2367;0.6972;7;12
0.2759;0.6316;0.2727;0.7036;8;12
0.3103;0.6316;0.3092;0.7092;9;12
0.3448;0.6316;0.3460;0.7139;10;12
0.3793;0.6316;0.3832;0.7177;11;12
0.4138;0.6316;0.4205;0.7206;12;12
0.4483;0.6316;0.4581;0.7225;13;12
0.4828;0.6316;0.4957;0.7235;14;12
0.5172;0.6316;0.5334;0.7235;15;12
0.5517;0.6316;0.5710;0.7225;16;12
0.5862;0.6316;0.6086;0.7206;17;12
0.6207;0.6316;0.6459;0.7177;18;12
0.6552;0.6316;0.6831;0.7139;19;12
0.6897;0.6316;0.7199;0.7092;20;12
0.7241;0.6316;0.7564;0.7036;21;12
0.7586;0.6316;0.7924;0.6972;22;12
0.7931;0.6316;0.8280;0.6900;23;12
0.8276;0.6316;0.8630;0.6822;24;12
0.8621;0.6316;0.8975;0.6737;25;12
0.8966;0.6316;0.9314;0.6647;26;12
0.9310;0.6316;0.9646;0.6552;27;12
0.9655;0.6316;0.9972;0.6453;28;12
1.0000;0.6316;1.0291;0.6352;29;12
0.0000;0.6842;0.0000;0.6879;0;13
0.0345;0.6842;0.0319;0.6990;1;13
0.0690;0.6842;0.0645;0.7097;2;13
0.1034;0.6842;0.0977;0.7200;3;13
0.1379;0.6842;0.1316;0.7299;4;13
0.1724;0.6842;0.1661;0.7390;5;13
0.2069;0.6842;0.2011;0.7476;6;13
0.2414;0.6842;0.2367;0.7553;7;13
0.2759;0.6842;0.2727;0.7622;8;13
0.3103;0.6842;0.3092;0.7683;9;13
0.3448;0.6842;0.3460;0.7734;10;13
0.3793;0.6842;0.3832;0.7775;11;13
0.4138;0.6842;0.4205;0.7806;12;13
0.4483;0.6842;0.4581;0.7827;13;13
0.4828;0.6842;0.4957;0.7838;14;13
0.5172;0.6842;0.5334;0.7838;15;13
0.5517;0.6842;0.5710;0.7828;16;13
0.5862;0.6842;0.6086;0.7806;17;13
0.6207;0.6842;0.6459;0.7775;18;13
0.6552;0.6842;0.6831;0.7734;19;13
0.6897;0.6842;0.7199;0.7683;20;13
0.7241;0.6842;0.7564;0.7622;21;13
0.7586;0.6842;0.7924;0.7553;22;13
0.7931;0.6842;0.8280;0.7475;23;13
0.8276;0.6842;0.8630;0.7390;24;13
0.8621;0.6842;0.8975;0.7298;25;13
0.8966;0.6842;0.9314;0.7200;26;13
0.9310;0.6842;0.9646;0.7098;27;13
0.9655;0.6842;0.9972;0.6991;28;13
1.0000;0.6842;1.0291;0.6881;29;13
0.0000;0.7368;0.0000;0.7408;0;14
0.0345;0.7368;0.0319;0.7527;1;14
0.0690;0.7368;0.0645;0.7643;2;14
0.1034;0.7368;0.0977;0.7754;3;14
0.1379;0.7368;0.1316;0.7860;4;14
0.1724;0.7368;0.1661;0.7959;5;14
0.2069;0.7368;0.2011;0.8051;6;14
0.2414;0.7368;0.2367;0.8134;7;14
0.2759;0.7368;0.2727;0.8209;8;14
0.3103;0.7368;0.3092;0.8274;9;14
0.3448;0.7368;0.3460;0.8329;10;14
0.3793;0.7368;0.3832;0.8373;11;14
0.4138;0.7368;0.4205;0.8407;12;14
0.4483;0.7368;0.4581;0.8430;13;14
0.4828;0.7368;0.4957;0.8441;14;14
0.5172;0.7368;0.5334;0.8441;15;14
0.5517;0.7368;0.5710;0.8430;16;14
0.5862;0.7368;0.6086;0.8407;17;14
0.6207;0.7368;0.6459;0.8373;18;14
0.6552;0.7368;0.6831;0.8329;19;14
0.6897;0.7368;0.7199;0.8274;20;14
0.7241;0.7368;0.7564;0.8208;21;14
0.7586;0.7368;0.7924;0.8134;22;14
0.7931;0.7368;0.8280;0.8050;23;14
0.8276;0.7368;0.8630;0.7959;24;14
0.8621;0.7368;0.8975;0.7860;25;14
0.8966;0.7368;0.9314;0.7754;26;14
0.9310;0.7368;0.9646;0.7644;27;14
0.9655;0.7368;0.9972;0.7528;28;14
1.0000;0.7368;1.0291;0.7410;29;14
0.0000;0.7895;0.0000;0.7937;0;15
0.0345;0.7895;0.0319;0.8065;1;15
0.0690;0.7895;0.0645;0.8189;2;15
0.1034;0.7895;0.0977;0.8308;3;15
0.1379;0.7895;0.1316;0.8421;4;15
0.1724;0.7895;0.1661;0.8527;5;15
0.2069;0.7895;0.2011;0.8626;6;15
0.2414;0.7895;0.2367;0.8715;7;15
0.2759;0.7895;0.2727;0.8795;8;15
0.3103;0.7895;0.3092;0.8865;9;15
0.3448;0.7895;0.3460;0.8923;10;15
0.3793;0.7895;0.3832;0.8971;11;15
0.4138;0.7895;0.4205;0.9007;12;15
0.4483;0.7895;0.4581;0.9032;13;15
0.4828;0.7895;0.4957;0.9044;14;15
0.5172;0.7895;0.5334;0.9044;15;15
0.5517;0.7895;0.5710;0.9032;16;15
0.5862;0.7895;0.6086;0.9007;17;15
0.6207;0.7895;0.6459;0.8971;18;15
0.6552;0.7895;0.6831;0.8924;19;15
0.6897;0.7895;0.7199;0.8865;20;15
0.7241;0.7895;0.7564;0.8795;21;15
0.7586;0.7895;0.7924;0.8715;22;15
0.7931;0.7895;0.8280;0.8625;23;15
0.8276;0.7895;0.8630;0.8527;24;15
0.8621;0.7895;0.8975;0.8421;25;15
0.8966;0.7895;0.9314;0.8308;26;15
0.9310;0.7895;0.9646;0.8190;27;15
0.9655;0.7895;0.9972;0.8066;28;15
1.0000;0.7895;1.0291;0.7939;29;15
0.0000;0.8421;0.0000;0.8467;0;16
0.0345;0.8421;0.0319;0.8603;1;16
0.0690;0.8421;0.0645;0.8735;2;16
0.1034;0.8421;0.0977;0.8862;3;16
0.1379;0.8421;0.1316;0.8983;4;16
0.1724;0.8421;0.1661;0.9096;5;16
0.2069;0.8421;0.2011;0.9201;6;16
0.2414;0.8421;0.2367;0.9296;7;16
0.2759;0.8421;0.2727;0.9381;8;16
0.3103;0.8421;0.3092;0.9456;9;16
0.3448;0.8421;0.3460;0.9518;10;16
0.3793;0.8421;0.3832;0.9569;11;16
0.4138;0.8421;0.4205;0.9608;12;16
0.4483;0.8421;0.4581;0.9634;13;16
0.4828;0.8421;0.4957;0.9647;14;16
0.5172;0.8421;0.5334;0.9647;15;16
0.5517;0.8421;0.5710;0.9634;16;16
0.5862;0.8421;0.6086;0.9608;17;16
0.6207;0.8421;0.6459;0.9569;18;16
0.6552;0.8421;0.6831;0.9518;19;16
0.6897;0.8421;0.7199;0.9455;20;16
0.7241;0.8421;0.7564;0.9381;21;16
0.7586;0.8421;0.7924;0.9296;22;16
0.7931;0.8421;0.8280;0.9200;23;16
0.8276;0.8421;0.8630;0.9096;24;16
0.8621;0.8421;0.8975;0.8983;25;16
0.8966;0.8421;0.9314;0.8862;26;16
0.9310;0.8421;0.9646;0.8736;27;16
0.9655;0.8421;0.9972;0.8604;28;16
1.0000;0.8421;1.0291;0.8469;29;16
0.0000;0.8947;0.0000;0.8996;0;17
0.0345;0.8947;0.0319;0.9141;1;17
0.0690;0.8947;0.0645;0.9281;2;17
0.1034;0.8947;0.0977;0.9416;3;17
0.1379;0.8947;0.1316;0.9544;4;17
0.1724;0.8947;0.1661;0.9665;5;17
0.2069;0.8947;0.2011;0.9776;6;17
0.2414;0.8947;0.2367;0.9877;7;17
0.2759;0.8947;0.2727;0.9968;8;17
0.3103;0.8947;0.3092;1.0047;9;17
0.3448;0.8947;0.3460;1.0113;10;17
0.3793;0.8947;0.3832;1.0167;11;17
0.4138;0.8947;0.4205;1.0208;12;17
0.4483;0.8947;0.4581;1.0236;13;17
0.4828;0.8947;0.4957;1.0250;14;17
0.5172;0.8947;0.5334;1.0250;15;17
0.5517;0.8947;0.5710;1.0236;16;17
0.5862;0.8947;0.6086;1.0208;17;17
0.6207;0.8947;0.6459;1.0167;18;17
0.6552;0.8947;0.6831;1.0113;19;17
0.6897;0.8947;0.7199;1.0046;20;17
0.7241;0.8947;0.7564;0.9967;21;17
0.7586;0.8947;0.7924;0.9877;22;17
0.7931;0.8947;0.8280;0.9775;23;17
0.8276;0.8947;0.8630;0.9664;24;17
0.8621;0.8947;0.8975;0.9544;25;17
0.8966;0.8947;0.9314;0.9416;26;17
0.9310;0.8947;0.9646;0.9282;27;17
0.9655;0.8947;0.9972;0.9142;28;17
1.0000;0.8947;1.0291;0.8998;29;17
0.0000;0.9474;0.0000;0.9525;0;18
0.0345;0.9474;0.0319;0.9678;1;18
0.0690;0.9474;0.0645;0.9827;2;18
0.1034;0.9474;0.0977;0.9970;3;18
0.1379;0.9474;0.1316;1.0106;4;18
0.1724;0.9474;0.1661;1.0233;5;18
0.2069;0.9474;0.2011;1.0351;6;18
0.2414;0.9474;0.2367;1.0458;7;18
0.2759;0.9474;0.2727;1.0554;8;18
0.3103;0.9474;0.3092;1.0638;9;18
0.3448;0.9474;0.3460;1.0708;10;18
0.3793;0.9474;0.3832;1.0766;11;18
0.4138;0.9474;0.4205;1.0809;12;18
0.4483;0.9474;0.4581;1.0838;13;18
0.4828;0.9474;0.4957;1.0853;14;18
0.5172;0.9474;0.5334;1.0853;15;18
0.5517;0.9474;0.5710;1.0838;16;18
0.5862;0.9474;0.6086;1.0809;17;18
0.6207;0.9474;0.6459;1.0766;18;18
0.6552;0.9474;0.6831;1.0708;19;18
0.6897;0.9474;0.7199;1.0637;20;18
0.7241;0.9474;0.7564;1.0554;21;18
0.7586;0.9474;0.7924;1.0458;22;18
0.7931;0.9474;0.8280;1.0351;23;18
0.8276;0.9474;0.8630;1.0233;24;18
0.8621;0.9474;0.8975;1.0106;25;18
0.8966;0.9474;0.9314;0.9970;26;18
0.9310;0.9474;0.9646;0.9828;27;18
0.9655;0.9474;0.9972;0.9679;28;18
1.0000;0.9474;1.0291;0.9527;29;18
0.0000;1.0000;-0.0000;1.0054;0;19
0.0345;1.0000;0.0319;1.0216;1;19
0.0690;1.0000;0.0645;1.0373;2;19
0.1034;1.0000;0.0977;1.0524;3;19
0.1379;1.0000;0.1316;1.0667;4;19
0.1724;1.0000;0.1661;1.0802;5;19
0.2069;1.0000;0.2011;1.0926;6;19
0.2414;1.0000;0.2367;1.1039;7;19
0.2759;1.0000;0.2727;1.1140;8;19
0.3103;1.0000;0.3092;1.1229;9;19
0.3448;1.0000;0.3460;1.1303;10;19
