x;y;u;v;column;row
0.3103;1.0000;0.3103;1.0000;9;19
0.3448;1.0000;0.3448;1.0000;10;19
0.3793;1.0000;0.3793;1.0000;11;19
0.4138;1.0000;0.4138;1.0000;12;19
0.4483;1.0000;0.4483;1.0000;13;19
0.4828;1.0000;0.4828;1.0000;14;19
0.5172;1.0000;0.5172;1.0000;15;19
0.5517;1.0000;0.5517;1.0000;16;19
0.5862;1.0000;0.5862;1.0000;17;19
0.6207;1.0000;0.6207;1.0000;18;19
0.6552;1.0000;0.6552;1.0000;19;19
0.6897;1.0000;0.6897;1.0000;20;19
0.7241;1.0000;0.7241;1.0000;21;19
0.7586;1.0000;0.7586;1.0000;22;19
0.7931;1.0000;0.7931;1.0000;23;19
0.8276;1.0000;0.8276;1.0000;24;19
0.8621;1.0000;0.8621;1.0000;25;19
0.8966;1.0000;0.8966;1.0000;26;19
0.9310;1.0000;0.9310;1.0000;27;19
0.9655;1.0000;0.9655;1.0000;28;19
1.0000;1.0000;1.0000;1.0000;29;19
