x;y;u;v;column;row
0.3448;1.0000;0.3760;1.0090;10;19
0.3793;1.0000;0.4085;1.0087;11;19
0.4138;1.0000;0.4408;1.0086;12;19
0.4483;1.0000;0.4729;1.0087;13;19
0.4828;1.0000;0.5049;1.0091;14;19
0.5172;1.0000;0.5370;1.0096;15;19
0.5517;1.0000;0.5691;1.0104;16;19
0.5862;1.0000;0.6014;1.0113;17;19
0.6207;1.0000;0.6340;1.0125;18;19
0.6552;1.0000;0.6670;1.0140;19;19
0.6897;1.0000;0.7004;1.0156;20;19
0.7241;1.0000;0.7343;1.0175;21;19
0.7586;1.0000;0.7689;1.0197;22;19
0.7931;1.0000;0.8043;1.0221;23;19
0.8276;1.0000;0.8405;1.0248;24;19
0.8621;1.0000;0.8777;1.0278;25;19
0.8966;1.0000;0.9160;1.0310;26;19
0.9310;1.0000;0.9555;1.0346;27;19
0.9655;1.0000;0.9964;1.0385;28;19
1.0000;1.0000;1.0388;1.0427;29;19
